make,year,fuel,hp,cylinders,transmission,wd,doors,size,style,highway mpg,city mpg,popularity,msrp,is_factory tuner,is_hybrid,is_luxury,is_performance,is_flex fuel,is_crossover,is_hatchback,is_diesel,is_exotic,is_high-performance
mercedes-benz,0,diesel,121.0,2,AUTOMATIC,rear wheel drive,4.0,Midsize,sedan,29.0,23,617,2000,False,False,True,False,False,False,False,True,False,False
mercedes-benz,0,regular unleaded,228.0,3,AUTOMATIC,rear wheel drive,4.0,Large,sedan,17.0,14,617,2377,False,False,True,False,False,False,False,False,False,False
mercedes-benz,0,regular unleaded,228.0,3,MANUAL,rear wheel drive,2.0,Compact,convertible,21.0,15,617,3814,False,False,True,True,False,False,False,False,False,False
mercedes-benz,0,regular unleaded,177.0,3,AUTOMATIC,all wheel drive,4.0,Midsize,sedan,19.0,15,617,2207,False,False,True,False,False,False,False,False,False,False
mercedes-benz,0,regular unleaded,177.0,3,AUTOMATIC,rear wheel drive,4.0,Midsize,wagon,20.0,15,617,2000,False,False,True,False,False,False,False,False,False,False
mercedes-benz,0,regular unleaded,217.0,3,AUTOMATIC,rear wheel drive,2.0,Midsize,coupe,21.0,15,617,2248,False,False,True,False,False,False,False,False,False,False
mercedes-benz,0,regular unleaded,177.0,3,AUTOMATIC,rear wheel drive,4.0,Midsize,sedan,22.0,16,617,2065,False,False,True,False,False,False,False,False,False,False
mercedes-benz,0,diesel,148.0,3,AUTOMATIC,rear wheel drive,4.0,Large,sedan,22.0,18,617,2547,False,False,True,False,False,False,False,True,False,False
mercedes-benz,0,regular unleaded,177.0,3,AUTOMATIC,all wheel drive,4.0,Midsize,wagon,18.0,15,617,2282,False,False,True,False,False,False,False,False,False,False
mercedes-benz,0,regular unleaded,158.0,3,AUTOMATIC,rear wheel drive,4.0,Midsize,sedan,23.0,18,617,2000,False,False,True,False,False,False,False,False,False,False
mercedes-benz,0,regular unleaded,177.0,3,AUTOMATIC,all wheel drive,4.0,Midsize,wagon,19.0,15,617,2544,False,False,True,False,False,False,False,False,False,False
mercedes-benz,0,regular unleaded,217.0,3,AUTOMATIC,rear wheel drive,2.0,Midsize,coupe,22.0,17,617,2397,False,False,True,False,False,False,False,False,False,False
mercedes-benz,0,diesel,121.0,2,AUTOMATIC,rear wheel drive,4.0,Midsize,sedan,30.0,23,617,2000,False,False,True,False,False,False,False,True,False,False
mercedes-benz,0,regular unleaded,228.0,3,MANUAL,rear wheel drive,2.0,Compact,convertible,21.0,14,617,4174,False,False,True,True,False,False,False,False,False,False
mercedes-benz,0,regular unleaded,217.0,3,AUTOMATIC,rear wheel drive,4.0,Midsize,sedan,22.0,17,617,2187,False,False,True,False,False,False,False,False,False,False
mercedes-benz,0,diesel,148.0,3,AUTOMATIC,rear wheel drive,4.0,Large,sedan,22.0,18,617,2729,False,False,True,False,False,False,False,True,False,False
mercedes-benz,0,regular unleaded,177.0,3,AUTOMATIC,all wheel drive,4.0,Midsize,sedan,19.0,15,617,2433,False,False,True,False,False,False,False,False,False,False
mercedes-benz,0,regular unleaded,194.0,3,AUTOMATIC,rear wheel drive,4.0,Midsize,sedan,23.0,17,617,2247,False,False,True,False,False,False,False,False,False,False
mercedes-benz,0,regular unleaded,228.0,3,AUTOMATIC,rear wheel drive,4.0,Large,sedan,18.0,14,617,2540,False,False,True,False,False,False,False,False,False,False
mitsubishi,1,regular unleaded,218.0,3,MANUAL,front wheel drive,2.0,Compact,hatchback,23.0,17,436,3941,False,False,False,True,False,False,True,False,False,False
mitsubishi,1,regular unleaded,161.0,3,MANUAL,front wheel drive,2.0,Compact,hatchback,22.0,17,436,3295,False,False,False,False,False,False,True,False,False,False
mitsubishi,1,regular unleaded,320.0,3,MANUAL,all wheel drive,2.0,Compact,hatchback,22.0,16,436,6008,True,False,False,True,False,False,True,False,False,False
mitsubishi,1,regular unleaded,320.0,3,MANUAL,all wheel drive,2.0,Compact,hatchback,22.0,16,436,6710,True,False,False,True,False,False,True,False,False,False
mitsubishi,1,regular unleaded,161.0,3,MANUAL,front wheel drive,2.0,Compact,hatchback,22.0,17,436,3701,False,False,False,False,False,False,True,False,False,False
mitsubishi,1,regular unleaded,218.0,3,MANUAL,front wheel drive,2.0,Compact,hatchback,23.0,17,436,4671,False,False,False,True,False,False,True,False,False,False
mitsubishi,1,regular unleaded,218.0,3,MANUAL,front wheel drive,2.0,Compact,hatchback,23.0,17,436,5306,False,False,False,True,False,False,True,False,False,False
mitsubishi,1,regular unleaded,320.0,3,MANUAL,all wheel drive,2.0,Compact,hatchback,22.0,16,436,7600,True,False,False,True,False,False,True,False,False,False
mitsubishi,1,regular unleaded,161.0,3,MANUAL,front wheel drive,2.0,Compact,hatchback,22.0,17,436,4090,False,False,False,False,False,False,True,False,False,False
chrysler,5,regular unleaded,300.0,3,AUTOMATIC,rear wheel drive,4.0,Large,sedan,31.0,19,1013,35070,False,False,False,True,False,False,False,False,False,False
chrysler,5,regular unleaded,292.0,3,AUTOMATIC,rear wheel drive,4.0,Large,sedan,31.0,19,1013,42395,False,False,False,True,False,False,False,False,False,False
chrysler,5,regular unleaded,300.0,3,AUTOMATIC,rear wheel drive,4.0,Large,sedan,31.0,19,1013,35595,False,False,False,True,False,False,False,False,False,False
chrysler,5,regular unleaded,300.0,3,AUTOMATIC,rear wheel drive,4.0,Large,sedan,31.0,19,1013,36090,False,False,False,True,False,False,False,False,False,False
chrysler,5,regular unleaded,292.0,3,AUTOMATIC,rear wheel drive,4.0,Large,sedan,31.0,19,1013,42690,False,False,False,True,False,False,False,False,False,False
chrysler,5,regular unleaded,292.0,3,AUTOMATIC,rear wheel drive,4.0,Large,sedan,30.0,19,1013,38635,False,False,False,True,False,False,False,False,False,False
chrysler,5,regular unleaded,300.0,3,AUTOMATIC,rear wheel drive,4.0,Large,sedan,30.0,19,1013,36170,False,False,False,True,False,False,False,False,False,False
chrysler,5,regular unleaded,292.0,3,AUTOMATIC,rear wheel drive,4.0,Large,sedan,30.0,19,1013,42770,False,False,False,True,False,False,False,False,False,False
chrysler,5,regular unleaded,300.0,3,AUTOMATIC,rear wheel drive,4.0,Large,sedan,30.0,19,1013,35675,False,False,False,True,False,False,False,False,False,False
chrysler,2,premium unleaded (required),250.0,3,AUTOMATIC,front wheel drive,4.0,Large,sedan,24.0,16,1013,32065,False,False,False,True,False,False,False,False,False,False
chrysler,2,premium unleaded (required),250.0,3,AUTOMATIC,front wheel drive,4.0,Large,sedan,24.0,16,1013,28540,False,False,False,True,False,False,False,False,False,False
chrysler,2,premium unleaded (required),255.0,3,AUTOMATIC,front wheel drive,4.0,Large,sedan,25.0,16,1013,32315,False,False,False,True,False,False,False,False,False,False
chrysler,2,regular unleaded,250.0,3,AUTOMATIC,front wheel drive,4.0,Large,sedan,25.0,16,1013,28885,False,False,False,True,False,False,False,False,False,False
chrysler,2,regular unleaded,250.0,3,AUTOMATIC,front wheel drive,4.0,Large,sedan,25.0,16,1013,29185,False,False,False,True,False,False,False,False,False,False
chrysler,2,premium unleaded (required),255.0,3,AUTOMATIC,front wheel drive,4.0,Large,sedan,25.0,16,1013,32615,False,False,False,True,False,False,False,False,False,False
nissan,0,regular unleaded,222.0,3,MANUAL,rear wheel drive,2.0,Compact,convertible,22.0,16,2009,2847,False,False,False,True,False,False,False,False,False,False
nissan,0,regular unleaded,222.0,3,MANUAL,rear wheel drive,2.0,Compact,coupe,22.0,16,2009,2488,False,False,False,True,False,False,False,False,False,False
nissan,0,regular unleaded,300.0,3,MANUAL,rear wheel drive,2.0,Compact,hatchback,22.0,16,2009,2683,False,False,False,True,False,False,True,False,False,False
nissan,0,regular unleaded,222.0,3,MANUAL,rear wheel drive,2.0,Compact,coupe,22.0,16,2009,2553,False,False,False,True,False,False,False,False,False,False
nissan,1,regular unleaded,300.0,3,MANUAL,rear wheel drive,2.0,Compact,coupe,22.0,16,2009,3049,False,False,False,True,False,False,False,False,False,False
nissan,1,regular unleaded,222.0,3,MANUAL,rear wheel drive,2.0,Compact,coupe,22.0,17,2009,2774,False,False,False,True,False,False,False,False,False,False
nissan,1,regular unleaded,222.0,3,MANUAL,rear wheel drive,2.0,Compact,coupe,22.0,17,2009,2702,False,False,False,True,False,False,False,False,False,False
nissan,1,regular unleaded,222.0,3,MANUAL,rear wheel drive,2.0,Compact,convertible,22.0,17,2009,3101,False,False,False,True,False,False,False,False,False,False
nissan,1,regular unleaded,300.0,3,MANUAL,rear wheel drive,2.0,Compact,coupe,22.0,16,2009,3510,False,False,False,True,False,False,False,False,False,False
nissan,1,regular unleaded,222.0,3,MANUAL,rear wheel drive,2.0,Compact,coupe,22.0,17,2009,3107,False,False,False,True,False,False,False,False,False,False
nissan,1,regular unleaded,222.0,3,MANUAL,rear wheel drive,2.0,Compact,convertible,22.0,17,2009,3624,False,False,False,True,False,False,False,False,False,False
nissan,1,regular unleaded,222.0,3,MANUAL,rear wheel drive,2.0,Compact,coupe,22.0,17,2009,3185,False,False,False,True,False,False,False,False,False,False
mazda,0,regular unleaded,82.0,1,MANUAL,front wheel drive,2.0,Compact,hatchback,33.0,25,586,2000,False,False,False,False,False,False,True,False,False,False
mazda,0,regular unleaded,82.0,1,MANUAL,front wheel drive,2.0,Compact,hatchback,33.0,25,586,2000,False,False,False,False,False,False,True,False,False,False
mazda,0,regular unleaded,82.0,1,MANUAL,front wheel drive,2.0,Compact,hatchback,33.0,25,586,2000,False,False,False,False,False,False,True,False,False,False
mazda,0,regular unleaded,82.0,1,MANUAL,front wheel drive,2.0,Compact,hatchback,32.0,24,586,2000,False,False,False,False,False,False,True,False,False,False
mazda,0,regular unleaded,82.0,1,MANUAL,front wheel drive,2.0,Compact,hatchback,33.0,25,586,2000,False,False,False,False,False,False,True,False,False,False
mercedes-benz,0,diesel,134.0,3,AUTOMATIC,rear wheel drive,4.0,Large,sedan,23.0,19,617,2144,False,False,True,False,False,False,False,True,False,False
mercedes-benz,0,diesel,134.0,3,AUTOMATIC,rear wheel drive,4.0,Large,sedan,23.0,19,617,2098,False,False,True,False,False,False,False,True,False,False
mercedes-benz,0,diesel,134.0,3,AUTOMATIC,rear wheel drive,4.0,Large,sedan,23.0,19,617,2178,False,False,True,False,False,False,False,True,False,False
mercedes-benz,0,diesel,134.0,3,AUTOMATIC,rear wheel drive,4.0,Large,sedan,23.0,19,617,2311,False,False,True,False,False,False,False,True,False,False
nissan,3,regular unleaded,306.0,3,AUTOMATIC,rear wheel drive,2.0,Compact,convertible,23.0,17,2009,36550,False,False,False,True,False,False,False,False,False,True
nissan,3,regular unleaded,306.0,3,AUTOMATIC,rear wheel drive,2.0,Compact,convertible,23.0,17,2009,41250,False,False,False,True,False,False,False,False,False,True
nissan,3,regular unleaded,306.0,3,AUTOMATIC,rear wheel drive,2.0,Compact,coupe,24.0,17,2009,30600,False,False,False,True,False,False,False,False,False,True
nissan,3,regular unleaded,306.0,3,AUTOMATIC,rear wheel drive,2.0,Compact,coupe,24.0,17,2009,37100,False,False,False,True,False,False,False,False,False,True
nissan,3,regular unleaded,306.0,3,MANUAL,rear wheel drive,2.0,Compact,coupe,25.0,18,2009,27900,False,False,False,True,False,False,False,False,False,True
nissan,3,regular unleaded,306.0,3,MANUAL,rear wheel drive,2.0,Compact,coupe,25.0,18,2009,32700,False,False,False,True,False,False,False,False,False,True
nissan,3,regular unleaded,306.0,3,MANUAL,rear wheel drive,2.0,Compact,convertible,24.0,17,2009,40250,False,False,False,True,False,False,False,False,False,True
nissan,3,regular unleaded,306.0,3,MANUAL,rear wheel drive,2.0,Compact,convertible,24.0,17,2009,35550,False,False,False,True,False,False,False,False,False,True
nissan,3,regular unleaded,306.0,3,MANUAL,rear wheel drive,2.0,Compact,coupe,25.0,18,2009,36100,False,False,False,True,False,False,False,False,False,True
nissan,3,regular unleaded,306.0,3,AUTOMATIC,rear wheel drive,2.0,Compact,coupe,24.0,17,2009,33200,False,False,False,True,False,False,False,False,False,True
nissan,3,regular unleaded,306.0,3,MANUAL,rear wheel drive,2.0,Compact,convertible,24.0,17,2009,37900,False,False,False,True,False,False,False,False,False,True
nissan,3,regular unleaded,306.0,3,MANUAL,rear wheel drive,2.0,Compact,coupe,25.0,18,2009,29600,False,False,False,True,False,False,False,False,False,True
nissan,3,regular unleaded,306.0,3,MANUAL,rear wheel drive,2.0,Compact,coupe,25.0,18,2009,38070,True,False,False,True,False,False,False,False,False,True
nissan,3,regular unleaded,306.0,3,AUTOMATIC,rear wheel drive,2.0,Compact,convertible,23.0,17,2009,38900,False,False,False,True,False,False,False,False,False,True
nissan,3,regular unleaded,306.0,3,AUTOMATIC,rear wheel drive,2.0,Compact,coupe,24.0,17,2009,33840,False,False,False,True,False,False,False,False,False,True
nissan,3,regular unleaded,306.0,3,MANUAL,rear wheel drive,2.0,Compact,convertible,24.0,17,2009,38630,False,False,False,True,False,False,False,False,False,True
nissan,3,regular unleaded,306.0,3,AUTOMATIC,rear wheel drive,2.0,Compact,convertible,23.0,17,2009,39630,False,False,False,True,False,False,False,False,False,True
nissan,3,regular unleaded,306.0,3,AUTOMATIC,rear wheel drive,2.0,Compact,coupe,24.0,17,2009,37740,False,False,False,True,False,False,False,False,False,True
nissan,3,regular unleaded,306.0,3,AUTOMATIC,rear wheel drive,2.0,Compact,convertible,23.0,17,2009,41980,False,False,False,True,False,False,False,False,False,True
nissan,3,regular unleaded,306.0,3,MANUAL,rear wheel drive,2.0,Compact,convertible,24.0,17,2009,36280,False,False,False,True,False,False,False,False,False,True
nissan,3,regular unleaded,306.0,3,MANUAL,rear wheel drive,2.0,Compact,coupe,25.0,18,2009,36740,False,False,False,True,False,False,False,False,False,True
nissan,3,regular unleaded,306.0,3,MANUAL,rear wheel drive,2.0,Compact,convertible,24.0,17,2009,40980,False,False,False,True,False,False,False,False,False,True
nissan,3,regular unleaded,306.0,3,MANUAL,rear wheel drive,2.0,Compact,coupe,25.0,18,2009,38680,True,False,False,True,False,False,False,False,False,True
nissan,3,regular unleaded,306.0,3,MANUAL,rear wheel drive,2.0,Compact,coupe,25.0,18,2009,28510,False,False,False,True,False,False,False,False,False,True
nissan,3,regular unleaded,306.0,3,MANUAL,rear wheel drive,2.0,Compact,coupe,25.0,18,2009,30210,False,False,False,True,False,False,False,False,False,True
nissan,3,regular unleaded,306.0,3,AUTOMATIC,rear wheel drive,2.0,Compact,coupe,24.0,17,2009,31210,False,False,False,True,False,False,False,False,False,True
nissan,3,regular unleaded,306.0,3,MANUAL,rear wheel drive,2.0,Compact,coupe,25.0,18,2009,33340,False,False,False,True,False,False,False,False,False,True
nissan,3,regular unleaded,306.0,3,AUTOMATIC,rear wheel drive,2.0,Compact,convertible,23.0,17,2009,37280,False,False,False,True,False,False,False,False,False,True
nissan,3,regular unleaded,306.0,3,MANUAL,rear wheel drive,2.0,Compact,convertible,24.0,17,2009,41570,False,False,False,True,False,False,False,False,False,True
nissan,3,regular unleaded,306.0,3,MANUAL,rear wheel drive,2.0,Compact,convertible,24.0,17,2009,36870,False,False,False,True,False,False,False,False,False,True
nissan,3,regular unleaded,306.0,3,AUTOMATIC,rear wheel drive,2.0,Compact,convertible,23.0,17,2009,42570,False,False,False,True,False,False,False,False,False,True
nissan,3,regular unleaded,306.0,3,AUTOMATIC,rear wheel drive,2.0,Compact,convertible,23.0,17,2009,37870,False,False,False,True,False,False,False,False,False,True
nissan,3,regular unleaded,306.0,3,MANUAL,rear wheel drive,2.0,Compact,convertible,24.0,17,2009,39220,False,False,False,True,False,False,False,False,False,True
nissan,3,regular unleaded,306.0,3,AUTOMATIC,rear wheel drive,2.0,Compact,convertible,23.0,17,2009,40220,False,False,False,True,False,False,False,False,False,True
ferrari,2,premium unleaded (required),400.0,4,MANUAL,rear wheel drive,2.0,Compact,convertible,15.0,10,2774,160829,False,False,False,True,False,False,False,False,True,True
ferrari,2,premium unleaded (required),400.0,4,MANUAL,rear wheel drive,2.0,Compact,coupe,15.0,10,2774,140615,False,False,False,True,False,False,False,False,True,True
ferrari,2,premium unleaded (required),400.0,4,AUTOMATED_MANUAL,rear wheel drive,2.0,Compact,coupe,15.0,10,2774,150694,False,False,False,True,False,False,False,False,True,True
ferrari,2,premium unleaded (required),400.0,4,AUTOMATED_MANUAL,rear wheel drive,2.0,Compact,convertible,15.0,10,2774,170829,False,False,False,True,False,False,False,False,True,True
ferrari,2,premium unleaded (required),400.0,4,MANUAL,rear wheel drive,2.0,Compact,convertible,15.0,10,2774,165986,False,False,False,True,False,False,False,False,True,True
ferrari,2,premium unleaded (required),400.0,4,AUTOMATED_MANUAL,rear wheel drive,2.0,Compact,coupe,15.0,10,2774,154090,False,False,False,True,False,False,False,False,True,True
ferrari,2,premium unleaded (required),400.0,4,MANUAL,rear wheel drive,2.0,Compact,coupe,15.0,10,2774,143860,False,False,False,True,False,False,False,False,True,True
ferrari,2,premium unleaded (required),400.0,4,AUTOMATED_MANUAL,rear wheel drive,2.0,Compact,convertible,15.0,10,2774,176287,False,False,False,True,False,False,False,False,True,True
ferrari,2,premium unleaded (required),400.0,4,AUTOMATED_MANUAL,rear wheel drive,2.0,Compact,coupe,15.0,10,2774,157767,False,False,False,True,False,False,False,False,True,True
ferrari,2,premium unleaded (required),425.0,4,AUTOMATED_MANUAL,rear wheel drive,2.0,Compact,coupe,15.0,10,2774,187124,True,False,False,True,False,False,False,False,True,True
ferrari,2,premium unleaded (required),400.0,4,MANUAL,rear wheel drive,2.0,Compact,coupe,15.0,10,2774,147332,False,False,False,True,False,False,False,False,True,True
ferrari,2,premium unleaded (required),400.0,4,MANUAL,rear wheel drive,2.0,Compact,convertible,15.0,10,2774,169900,False,False,False,True,False,False,False,False,True,True
ferrari,2,premium unleaded (required),400.0,4,AUTOMATED_MANUAL,rear wheel drive,2.0,Compact,convertible,15.0,10,2774,180408,False,False,False,True,False,False,False,False,True,True
